# {"t_start": 1602448160.086903, "env_id": "FrozenLake-v0"} 
r,l,t
0.0,3,4.152823
0.0,13,4.157066
0.0,2,4.15774
0.0,3,4.158767
0.0,13,4.163064
0.0,5,4.164723
0.0,18,4.170574
0.0,2,4.171388
0.0,4,4.172714
0.0,17,4.178286
0.0,6,4.180249
0.0,4,4.181652
0.0,22,4.189489
0.0,13,4.193959
0.0,5,4.195729
0.0,17,4.201538
0.0,2,4.202242
0.0,2,4.202911
0.0,14,4.207607
0.0,4,4.208991
0.0,17,4.214455
0.0,7,4.216951
0.0,14,4.221455
0.0,4,4.222871
0.0,15,4.227832
0.0,7,4.230063
0.0,3,4.231063
0.0,30,4.24121
0.0,8,4.243811
0.0,2,4.244515
0.0,3,4.245534
0.0,5,4.247179
0.0,15,4.252412
0.0,8,4.255064
0.0,8,4.257833
0.0,8,4.26041
0.0,4,4.261739
0.0,2,4.262412
0.0,2,4.263101
0.0,4,4.264426
0.0,7,4.266698
0.0,12,4.270791
0.0,3,4.271869
0.0,4,4.273336
0.0,3,4.274345
0.0,7,4.276595
0.0,4,4.277968
0.0,3,4.278978
0.0,2,4.279664
0.0,6,4.281704
0.0,4,4.283046
0.0,3,4.284117
0.0,20,4.291069
0.0,5,4.292725
0.0,8,4.295301
0.0,8,4.298177
0.0,3,4.299393
0.0,6,4.301421
0.0,5,4.303037
0.0,5,4.304857
0.0,19,4.310975
0.0,3,4.312042
0.0,4,4.31351
0.0,17,4.318996
0.0,6,4.320977
0.0,4,4.322354
0.0,13,4.326554
0.0,13,4.331263
0.0,6,4.333691
0.0,9,4.337124
0.0,4,4.338442
0.0,22,4.34583
0.0,4,4.347233
0.0,17,4.353677
0.0,2,4.354388
0.0,8,4.357105
0.0,5,4.358753
0.0,6,4.360714
0.0,22,4.367939
0.0,14,4.373299
0.0,5,4.374919
0.0,5,4.376563
0.0,12,4.380556
0.0,11,4.384448
0.0,7,4.387037
0.0,5,4.388741
0.0,5,4.390354
0.0,13,4.394818
0.0,4,4.396206
0.0,4,4.397547
0.0,5,4.399456
0.0,5,4.40115
0.0,6,4.403182
0.0,4,4.404595
0.0,3,4.40562
0.0,8,4.408282
0.0,2,4.40896
0.0,5,4.410691
0.0,2,4.411411
0.0,4,4.412815
0.0,10,4.41598
0.0,5,4.417909
0.0,7,4.420234
0.0,4,4.421743
0.0,4,4.423022
0.0,3,4.423983
0.0,3,4.425078
0.0,11,4.428841
0.0,4,4.430331
0.0,16,4.43625
0.0,2,4.436961
0.0,2,4.43764
0.0,3,4.438685
0.0,3,4.439682
0.0,6,4.441679
0.0,7,4.444003
0.0,4,4.445352
0.0,5,4.447101
0.0,4,4.449064
0.0,9,4.452454
0.0,2,4.45317
0.0,6,4.455211
0.0,11,4.458829
0.0,29,4.468403
0.0,5,4.470032
0.0,9,4.473094
0.0,12,4.477181
0.0,6,4.479188
0.0,3,4.480181
0.0,7,4.482639
0.0,11,4.486452
0.0,11,4.490039
0.0,2,4.49085
0.0,7,4.493124
0.0,11,4.496762
0.0,2,4.497483
0.0,3,4.498668
0.0,3,4.49984
0.0,7,4.502158
0.0,3,4.503175
0.0,18,4.509056
0.0,6,4.511009
0.0,15,4.516556
0.0,2,4.517247
0.0,14,4.521708
0.0,4,4.523315
0.0,8,4.526225
0.0,6,4.528148
0.0,2,4.528863
0.0,8,4.531486
0.0,2,4.532295
0.0,18,4.538564
0.0,10,4.542027
0.0,2,4.542727
0.0,5,4.54435
0.0,6,4.546441
0.0,3,4.547459
0.0,9,4.550773
0.0,2,4.551473
0.0,4,4.552777
0.0,4,4.554087
0.0,9,4.557131
0.0,9,4.560036
1.0,17,4.565718
0.0,2,4.566401
0.0,9,4.569288
0.0,10,4.572595
0.0,20,4.579645
0.0,2,4.580482
0.0,7,4.583549
0.0,5,4.585332
0.0,2,4.586078
0.0,20,4.59229
0.0,5,4.59407
0.0,9,4.59691
0.0,14,4.60254
0.0,13,4.667279
0.0,14,4.673062
0.0,3,4.67413
0.0,6,4.676201
0.0,6,4.678163
0.0,5,4.679861
0.0,2,4.680677
0.0,2,4.681495
0.0,9,4.685773
0.0,7,4.689109
0.0,18,4.695374
0.0,3,4.696425
0.0,5,4.698312
0.0,11,4.702729
0.0,9,4.706462
0.0,2,4.70718
0.0,23,4.715128
0.0,2,4.716015
0.0,3,4.717679
0.0,10,4.721729
0.0,8,4.724855
0.0,2,4.725548
0.0,2,4.726214
0.0,9,4.729398
0.0,2,4.730182
0.0,12,4.735421
0.0,11,4.74008
0.0,6,4.742137
0.0,4,4.743442
0.0,8,4.746197
0.0,2,4.746954
0.0,5,4.74873
0.0,8,4.752381
0.0,12,4.757482
0.0,4,4.758981
0.0,22,4.768223
0.0,6,4.770786
0.0,4,4.772531
0.0,5,4.774458
0.0,5,4.776196
0.0,6,4.778155
0.0,6,4.780225
0.0,3,4.781353
0.0,19,4.788647
0.0,18,4.794333
0.0,5,4.796131
0.0,4,4.798217
0.0,5,4.800905
0.0,3,4.802082
0.0,3,4.803146
0.0,7,4.80603
0.0,5,4.808128
0.0,5,4.809917
0.0,2,4.810672
0.0,5,4.812454
0.0,2,4.813174
0.0,10,4.816986
0.0,6,4.819222
0.0,9,4.822802
0.0,8,4.825488
0.0,6,4.827465
0.0,5,4.829107
0.0,2,4.829812
0.0,6,4.831983
0.0,15,4.838369
0.0,5,4.840493
0.0,10,4.843736
0.0,3,4.844718
0.0,12,4.849142
0.0,3,4.850286
1.0,16,4.856866
0.0,3,4.858044
0.0,3,4.859083
0.0,7,4.861248
0.0,24,4.87106
0.0,2,4.872026
0.0,7,4.874753
0.0,6,4.876686
0.0,2,4.877401
0.0,8,4.88027
0.0,4,4.881912
0.0,16,4.888035
0.0,7,4.8906
0.0,10,4.893821
0.0,14,4.898514
0.0,3,4.899796
0.0,7,4.902179
0.0,3,4.903166
0.0,5,4.904827
0.0,4,4.90627
0.0,10,4.909594
0.0,23,4.917485
0.0,13,4.921754
0.0,7,4.924121
0.0,4,4.925455
0.0,7,4.927697
0.0,4,4.92906
0.0,2,4.929736
0.0,11,4.933559
0.0,2,4.934451
0.0,9,4.937741
0.0,2,4.938739
0.0,9,4.942181
0.0,3,4.943212
0.0,3,4.944191
0.0,7,4.946457
0.0,13,4.951724
0.0,10,4.955428
0.0,6,4.957822
0.0,5,4.959474
0.0,11,4.963085
0.0,3,4.964237
0.0,8,4.967653
0.0,10,4.97293
0.0,2,4.973904
0.0,2,4.974917
0.0,2,4.975829
0.0,3,4.97687
0.0,6,4.978831
0.0,12,4.983384
0.0,5,4.986275
0.0,3,4.987828
0.0,7,4.99032
0.0,5,4.992034
0.0,6,4.994034
0.0,7,4.996524
0.0,2,4.997294
0.0,9,5.00123
0.0,4,5.002707
0.0,5,5.004772
0.0,10,5.00824
0.0,6,5.010282
0.0,7,5.012664
0.0,2,5.013387
0.0,3,5.014474
1.0,24,5.025783
0.0,5,5.027675
0.0,27,5.039993
0.0,19,5.04642
0.0,5,5.048103
0.0,17,5.055569
0.0,15,5.060683
0.0,3,5.061819
0.0,13,5.066771
0.0,21,5.075453
0.0,17,5.081082
0.0,2,5.081929
0.0,8,5.08554
0.0,5,5.088203
0.0,6,5.091112
0.0,4,5.092591
0.0,4,5.094075
0.0,2,5.094854
0.0,13,5.099625
0.0,4,5.1014
0.0,8,5.105192
0.0,9,5.108917
0.0,33,5.12191
0.0,51,5.142058
0.0,2,5.14281
0.0,4,5.144165
0.0,5,5.145873
0.0,3,5.146995
0.0,9,5.150456
0.0,8,5.154066
0.0,2,5.154865
0.0,9,5.158618
0.0,3,5.159724
0.0,4,5.161131
0.0,6,5.163334
0.0,3,5.164522
0.0,3,5.165696
0.0,4,5.167733
0.0,17,5.175304
0.0,25,5.184703
0.0,2,5.186155
0.0,3,5.187624
0.0,19,5.194811
0.0,2,5.195535
0.0,12,5.199978
0.0,3,5.201434
0.0,7,5.20439
0.0,3,5.20612
0.0,8,5.208946
0.0,9,5.212012
0.0,8,5.214796
0.0,4,5.216294
0.0,3,5.219324
0.0,2,5.220307
0.0,10,5.224651
0.0,2,5.225408
0.0,14,5.230934
0.0,7,5.233529
0.0,11,5.238062
0.0,13,5.24282
0.0,19,5.249333
1.0,7,5.252142
0.0,28,5.261703
0.0,11,5.265487
0.0,14,5.270424
0.0,7,5.272775
0.0,4,5.274087
0.0,4,5.275389
0.0,3,5.276385
0.0,19,5.282886
0.0,22,5.290381
0.0,3,5.291396
0.0,2,5.292094
0.0,13,5.296449
0.0,3,5.297535
0.0,18,5.304516
0.0,4,5.3061
0.0,8,5.308817
0.0,17,5.314622
0.0,7,5.317205
0.0,3,5.318551
0.0,27,5.328424
0.0,6,5.330484
0.0,3,5.331515
0.0,3,5.332958
0.0,11,5.338171
0.0,9,5.341507
0.0,2,5.342212
0.0,6,5.344323
0.0,4,5.345687
0.0,14,5.350429
0.0,6,5.353255
0.0,10,5.357856
0.0,2,5.358626
0.0,9,5.362092
0.0,2,5.362855
0.0,12,5.367383
0.0,15,5.374068
0.0,2,5.374802
0.0,3,5.375925
0.0,3,5.377178
0.0,7,5.379498
0.0,11,5.383588
0.0,4,5.385763
0.0,2,5.386868
0.0,3,5.388446
0.0,16,5.394658
0.0,2,5.39538
0.0,9,5.398283
0.0,5,5.400543
0.0,8,5.404302
0.0,13,5.410095
0.0,2,5.410852
0.0,15,5.416016
0.0,7,5.419078
0.0,13,5.424265
0.0,3,5.425374
0.0,17,5.431291
0.0,15,5.438572
0.0,3,5.440479
0.0,2,5.441288
0.0,16,5.447376
0.0,2,5.448395
0.0,21,5.547229
0.0,3,5.548531
0.0,10,5.555887
0.0,15,5.562218
0.0,10,5.566321
0.0,9,5.57098
0.0,9,5.57474
0.0,7,5.577821
0.0,9,5.58179
0.0,6,5.592076
0.0,3,5.593875
0.0,7,5.597083
0.0,4,5.598924
0.0,4,5.60068
0.0,2,5.601898
0.0,7,5.604878
0.0,10,5.608909
0.0,11,5.614208
0.0,5,5.616979
0.0,6,5.620986
0.0,4,5.622987
0.0,11,5.627828
1.0,14,5.634215
0.0,6,5.637863
0.0,3,5.639339
0.0,5,5.642615
0.0,3,5.644073
0.0,6,5.646624
0.0,11,5.652524
0.0,14,5.659819
0.0,7,5.66277
0.0,5,5.664829
0.0,7,5.669096
0.0,32,5.685445
0.0,4,5.687369
0.0,12,5.693869
0.0,10,5.698445
0.0,8,5.703428
0.0,7,5.706728
0.0,15,5.714196
0.0,11,5.720441
0.0,12,5.727314
0.0,4,5.729253
1.0,17,5.738161
0.0,2,5.739205
0.0,4,5.741172
0.0,6,5.744003
0.0,5,5.746071
0.0,3,5.747265
0.0,15,5.754048
0.0,6,5.757086
0.0,6,5.760125
0.0,3,5.761359
0.0,11,5.765485
0.0,11,5.771148
0.0,3,5.772356
0.0,2,5.773363
0.0,10,5.777296
0.0,6,5.779736
0.0,10,5.783527
0.0,3,5.784824
0.0,4,5.786757
0.0,18,5.79423
0.0,18,5.801307
0.0,3,5.80254
0.0,5,5.804739
0.0,4,5.806647
0.0,2,5.807404
0.0,2,5.808144
0.0,4,5.80947
0.0,4,5.811133
0.0,10,5.814612
0.0,7,5.818761
0.0,6,5.821326
0.0,6,5.823788
0.0,3,5.825127
0.0,8,5.828195
0.0,22,5.836567
0.0,12,5.841659
0.0,5,5.84369
0.0,3,5.844748
0.0,13,5.849346
0.0,7,5.852542
0.0,3,5.853622
0.0,6,5.855904
0.0,14,5.861174
0.0,5,5.862864
0.0,5,5.864644
0.0,8,5.868056
0.0,6,5.870929
0.0,10,5.875107
0.0,2,5.875937
0.0,8,5.878704
0.0,6,5.880965
0.0,8,5.883755
0.0,5,5.886
0.0,12,5.891053
0.0,4,5.892618
0.0,4,5.894251
0.0,2,5.894991
0.0,5,5.896762
0.0,4,5.898302
0.0,2,5.899109
0.0,15,5.905268
0.0,7,5.908196
0.0,12,5.912395
0.0,2,5.913199
0.0,18,5.9205
0.0,2,5.921248
0.0,12,5.925863
0.0,8,5.928882
0.0,3,5.930222
0.0,2,5.930958
0.0,5,5.9326
0.0,9,5.936138
0.0,3,5.937177
0.0,13,5.942478
0.0,3,5.943817
0.0,4,5.945245
0.0,2,5.946033
1.0,11,5.949861
0.0,9,5.953322
0.0,10,5.957623
0.0,5,5.959378
0.0,11,5.963033
0.0,2,5.963848
0.0,6,5.965926
0.0,8,5.969343
0.0,6,5.971859
0.0,8,5.975292
0.0,3,5.976397
0.0,7,5.978687
0.0,9,5.981793
0.0,5,5.983727
0.0,5,5.985731
0.0,5,5.987857
0.0,24,5.996672
0.0,9,5.999829
0.0,14,6.004982
0.0,3,6.006209
0.0,5,6.007905
0.0,3,6.008909
0.0,19,6.015426
0.0,8,6.018033
0.0,13,6.023076
0.0,2,6.023815
0.0,2,6.02452
1.0,18,6.029836
0.0,5,6.031876
0.0,9,6.035059
0.0,5,6.036726
0.0,2,6.037406
0.0,8,6.040242
0.0,2,6.040952
0.0,10,6.044177
0.0,3,6.045207
0.0,4,6.046567
0.0,2,6.047412
0.0,5,6.049188
0.0,7,6.051538
0.0,8,6.054525
0.0,2,6.055826
0.0,9,6.05911
0.0,6,6.061055
0.0,8,6.063839
0.0,4,6.06524
0.0,10,6.069548
0.0,10,6.074396
0.0,10,6.07806
0.0,8,6.080903
0.0,10,6.084305
0.0,2,6.085428
0.0,2,6.086201
0.0,13,6.091399
0.0,8,6.094205
0.0,6,6.096309
0.0,8,6.099158
0.0,3,6.100701
0.0,3,6.102064
0.0,5,6.103748
0.0,13,6.109223
0.0,3,6.110345
0.0,8,6.113201
0.0,3,6.1143
0.0,2,6.115028
0.0,11,6.119398
0.0,7,6.123006
0.0,2,6.123772
0.0,16,6.129073
0.0,6,6.131189
0.0,7,6.133592
0.0,6,6.136012
0.0,4,6.137352
0.0,2,6.138275
1.0,15,6.143771
0.0,13,6.148285
0.0,21,6.156309
0.0,10,6.159947
0.0,4,6.161317
0.0,5,6.162985
0.0,11,6.167192
0.0,10,6.171016
0.0,3,6.173262
0.0,3,6.174406
0.0,5,6.17607
0.0,3,6.177234
0.0,17,6.183133
0.0,11,6.187493
0.0,2,6.188205
0.0,4,6.190048
0.0,4,6.191386
0.0,14,6.196021
0.0,9,6.200138
0.0,7,6.203037
0.0,7,6.206011
0.0,8,6.208931
0.0,17,6.214766
0.0,2,6.215486
0.0,8,6.218866
0.0,12,6.224333
0.0,2,6.225144
0.0,18,6.231425
0.0,9,6.234655
0.0,7,6.237471
0.0,7,6.241156
0.0,5,6.243012
0.0,4,6.244472
0.0,14,6.249234
1.0,13,6.254283
0.0,5,6.256694
0.0,11,6.260465
0.0,7,6.262808
0.0,15,6.268467
0.0,9,6.27254
0.0,6,6.274841
0.0,3,6.27591
0.0,17,6.282498
0.0,14,6.287969
0.0,8,6.291319
0.0,6,6.293458
0.0,5,6.29517
0.0,7,6.297496
0.0,17,6.303904
0.0,10,6.307294
0.0,4,6.308669
0.0,10,6.311895
0.0,7,6.314134
0.0,10,6.317421
0.0,3,6.318432
1.0,16,6.324099
0.0,4,6.32546
0.0,4,6.32677
0.0,12,6.331064
0.0,6,6.333401
0.0,4,6.334815
0.0,11,6.33862
0.0,4,6.341485
0.0,13,6.345804
0.0,12,6.349943
0.0,6,6.352163
0.0,7,6.354618
0.0,3,6.356389
0.0,16,6.362016
0.0,8,6.364835
0.0,6,6.367331
0.0,21,6.375581
0.0,13,6.379958
0.0,10,6.444055
0.0,3,6.445099
0.0,5,6.446814
0.0,4,6.448341
0.0,6,6.450606
0.0,5,6.45311
0.0,15,6.458174
0.0,15,6.463179
0.0,7,6.465507
0.0,5,6.467229
0.0,8,6.469791
0.0,3,6.470957
1.0,11,6.47503
0.0,9,6.477965
0.0,2,6.478704
0.0,4,6.480315
0.0,4,6.48192
0.0,17,6.487705
0.0,9,6.490664
0.0,3,6.491678
0.0,10,6.494916
0.0,2,6.495789
0.0,23,6.503572
0.0,10,6.506638
0.0,11,6.510123
0.0,2,6.510824
0.0,4,6.512263
0.0,12,6.516175
0.0,3,6.517234
0.0,17,6.523536
0.0,5,6.525167
0.0,14,6.529826
0.0,4,6.53122
0.0,6,6.533267
0.0,7,6.535712
0.0,8,6.538653
0.0,10,6.541997
0.0,5,6.543686
0.0,3,6.544836
0.0,19,6.551025
0.0,4,6.552501
0.0,6,6.55446
0.0,6,6.556465
0.0,13,6.560999
0.0,5,6.56267
0.0,5,6.564307
0.0,3,6.565325
0.0,9,6.568439
0.0,11,6.572988
0.0,3,6.573962
0.0,6,6.575987
0.0,4,6.577386
0.0,30,6.58739
0.0,8,6.590239
0.0,13,6.594547
0.0,4,6.595885
0.0,10,6.599194
0.0,2,6.599931
0.0,7,6.602348
0.0,4,6.603672
0.0,11,6.607621
0.0,4,6.609113
0.0,13,6.613276
0.0,5,6.614871
0.0,4,6.616273
0.0,4,6.617691
0.0,7,6.620577
0.0,5,6.622623
0.0,15,6.627523
0.0,10,6.630899
0.0,7,6.633656
0.0,3,6.634712
0.0,3,6.635796
0.0,7,6.638138
0.0,13,6.642402
0.0,3,6.64347
0.0,2,6.644187
0.0,4,6.645543
0.0,8,6.648122
0.0,4,6.649452
0.0,5,6.651085
0.0,16,6.656527
0.0,15,6.661667
0.0,8,6.664279
0.0,7,6.666546
0.0,2,6.667304
0.0,5,6.669798
0.0,2,6.670615
0.0,4,6.672341
0.0,5,6.674014
0.0,6,6.676023
0.0,3,6.677215
0.0,7,6.679674
1.0,6,6.681859
0.0,9,6.685527
0.0,4,6.686975
0.0,11,6.690473
0.0,25,6.698966
0.0,5,6.700977
0.0,8,6.704403
0.0,3,6.705639
0.0,14,6.710437
0.0,7,6.712702
0.0,11,6.716587
0.0,4,6.718413
0.0,3,6.719588
0.0,5,6.721715
0.0,9,6.72519
0.0,8,6.72819
0.0,4,6.729605
0.0,6,6.731581
0.0,5,6.733384
0.0,8,6.737221
0.0,3,6.738451
0.0,9,6.741998
0.0,6,6.744435
0.0,6,6.746479
0.0,6,6.748441
0.0,3,6.749448
0.0,10,6.753748
0.0,2,6.754454
0.0,6,6.757028
0.0,15,6.762406
0.0,5,6.764192
0.0,4,6.765539
0.0,3,6.766675
0.0,3,6.768339
1.0,11,6.77296
0.0,8,6.776344
0.0,2,6.777121
0.0,7,6.779313
0.0,12,6.783345
0.0,9,6.78727
0.0,5,6.78928
0.0,7,6.792049
0.0,3,6.793274
0.0,3,6.794342
0.0,4,6.795954
0.0,12,6.800144
0.0,5,6.802301
0.0,6,6.804468
0.0,5,6.806343
0.0,2,6.807426
0.0,2,6.808473
0.0,2,6.80928
0.0,21,6.816575
0.0,9,6.821328
0.0,2,6.82213
0.0,7,6.824961
0.0,2,6.825715
0.0,3,6.826808
0.0,4,6.82833
0.0,6,6.83038
0.0,7,6.832687
0.0,3,6.833828
0.0,5,6.836252
0.0,3,6.837456
0.0,12,6.842178
0.0,20,6.848828
0.0,3,6.849744
0.0,2,6.850342
0.0,3,6.851449
0.0,2,6.852218
0.0,7,6.854797
0.0,15,6.861266
0.0,13,6.865643
0.0,9,6.870254
0.0,6,6.873167
0.0,5,6.875551
0.0,8,6.878627
0.0,4,6.880209
0.0,2,6.880929
0.0,3,6.881934
0.0,3,6.883049
0.0,17,6.889745
0.0,2,6.890793
0.0,13,6.895709
0.0,3,6.896892
0.0,7,6.899177
0.0,11,6.90341
0.0,3,6.904548
0.0,2,6.905846
0.0,6,6.908691
0.0,6,6.910805
0.0,7,6.91325
0.0,7,6.915792
0.0,6,6.918015
0.0,9,6.922471
0.0,7,6.925957
0.0,2,6.927038
0.0,6,6.92937
0.0,2,6.930127
0.0,16,6.936286
0.0,13,6.941665
0.0,6,6.944044
0.0,16,6.949382
0.0,20,6.957265
0.0,6,6.959597
0.0,7,6.962079
0.0,5,6.963969
0.0,2,6.964678
0.0,6,6.966648
0.0,7,6.970975
0.0,5,6.974154
0.0,7,6.977452
0.0,7,6.980865
0.0,6,6.983506
0.0,2,6.984751
0.0,10,6.988392
0.0,5,6.990113
0.0,6,6.992117
0.0,3,6.993177
0.0,2,6.993924
0.0,11,6.997748
0.0,6,6.99977
0.0,9,7.002917
0.0,6,7.00494
0.0,24,7.012835
0.0,3,7.013851
0.0,5,7.015495
0.0,6,7.017961
0.0,15,7.026141
0.0,15,7.033925
0.0,5,7.035949
0.0,3,7.037231
0.0,3,7.038464
0.0,2,7.039376
0.0,6,7.042042
0.0,14,7.047017
1.0,10,7.050527
0.0,4,7.051904
0.0,14,7.056527
0.0,27,7.065465
0.0,2,7.066169
0.0,2,7.066962
0.0,2,7.067692
0.0,4,7.069047
0.0,6,7.071361
0.0,13,7.076947
0.0,3,7.078028
0.0,3,7.079053
0.0,14,7.084216
0.0,7,7.087
0.0,20,7.094825
0.0,10,7.098375
0.0,17,7.104725
0.0,4,7.106656
0.0,19,7.113417
0.0,10,7.117131
0.0,6,7.119455
0.0,11,7.124313
0.0,13,7.128913
0.0,12,7.132929
0.0,5,7.135171
0.0,9,7.138989
0.0,2,7.141048
0.0,18,7.149698
0.0,2,7.150812
0.0,8,7.155592
0.0,6,7.160116
0.0,18,7.169207
0.0,10,7.177689
0.0,4,7.179906
0.0,4,7.18185
0.0,9,7.187507
0.0,10,7.195901
0.0,12,7.201333
0.0,3,7.202813
0.0,13,7.209031
0.0,5,7.211437
0.0,20,7.226617
0.0,3,7.228463
0.0,12,7.233675
0.0,2,7.23464
0.0,5,7.237519
0.0,2,7.238384
0.0,14,7.312118
0.0,3,7.313312
0.0,15,7.32
0.0,10,7.32461
0.0,7,7.327458
0.0,2,7.328224
0.0,4,7.329723
0.0,6,7.332052
0.0,2,7.332852
0.0,4,7.334456
0.0,14,7.340713
0.0,4,7.342256
0.0,4,7.34374
0.0,12,7.347934
0.0,7,7.35062
0.0,5,7.352876
0.0,2,7.353663
0.0,6,7.356276
0.0,11,7.360728
0.0,13,7.365152
0.0,9,7.368684
0.0,4,7.370475
0.0,10,7.375082
0.0,23,7.382939
0.0,17,7.389598
0.0,2,7.390517
0.0,10,7.394473
0.0,14,7.399382
0.0,11,7.404282
0.0,2,7.40556
0.0,3,7.406953
0.0,12,7.411326
0.0,27,7.42133
0.0,43,7.437555
0.0,6,7.440211
0.0,2,7.441224
0.0,9,7.444265
0.0,10,7.450043
0.0,6,7.452814
0.0,17,7.458871
0.0,2,7.459567
0.0,12,7.464073
0.0,6,7.46616
0.0,3,7.467173
0.0,2,7.4679
0.0,6,7.470105
0.0,2,7.470907
0.0,2,7.472003
0.0,3,7.473602
0.0,5,7.475397
0.0,19,7.482226
0.0,8,7.484953
0.0,9,7.487915
0.0,6,7.490134
0.0,5,7.4918
0.0,16,7.49712
0.0,18,7.50315
0.0,12,7.507303
0.0,12,7.511501
0.0,6,7.513769
0.0,3,7.515209
0.0,3,7.516657
0.0,4,7.518516
0.0,10,7.52383
0.0,2,7.524737
0.0,3,7.525813
0.0,3,7.526851
0.0,9,7.530485
0.0,9,7.534224
0.0,5,7.535939
0.0,2,7.536641
0.0,8,7.539806
0.0,7,7.542394
0.0,5,7.544105
0.0,6,7.546099
0.0,19,7.55317
0.0,4,7.554677
0.0,2,7.555784
0.0,5,7.558166
0.0,9,7.56126
0.0,2,7.561987
0.0,5,7.563763
0.0,6,7.565954
0.0,3,7.567098
0.0,4,7.568558
0.0,9,7.571979
0.0,4,7.574441
0.0,12,7.578653
0.0,3,7.579744
0.0,4,7.581287
0.0,28,7.592429
0.0,13,7.59721
0.0,7,7.600309
0.0,18,7.608929
0.0,20,7.61643
0.0,6,7.618601
0.0,8,7.622195
0.0,13,7.628131
0.0,22,7.636347
0.0,7,7.638929
0.0,3,7.640337
0.0,8,7.643836
0.0,22,7.651651
0.0,11,7.655516
0.0,2,7.656776
0.0,5,7.658635
0.0,6,7.660588
0.0,3,7.661591
0.0,8,7.664348
0.0,6,7.666574
0.0,4,7.668161
0.0,2,7.66895
0.0,5,7.670924
0.0,6,7.673826
0.0,2,7.675004
0.0,2,7.675835
0.0,4,7.677259
0.0,4,7.678675
0.0,4,7.680064
0.0,10,7.683831
0.0,2,7.684734
0.0,5,7.687002
0.0,4,7.688571
0.0,4,7.690122
0.0,10,7.693882
0.0,2,7.69452
0.0,7,7.697247
0.0,2,7.698088
0.0,7,7.700553
0.0,5,7.702516
0.0,13,7.707261
0.0,5,7.709293
0.0,7,7.711832
0.0,8,7.714717
0.0,2,7.71543
0.0,8,7.718607
0.0,4,7.721242
0.0,9,7.725512
0.0,9,7.728927
0.0,8,7.731941
0.0,6,7.734155
0.0,6,7.73681
0.0,16,7.74292
0.0,2,7.7437
0.0,3,7.744843
0.0,4,7.746181
0.0,9,7.749273
0.0,2,7.750145
0.0,3,7.75141
0.0,26,7.760718
0.0,11,7.764441
0.0,4,7.76591
0.0,13,7.770266
0.0,14,7.777394
0.0,10,7.78092
0.0,3,7.78203
0.0,6,7.784073
0.0,5,7.786563
0.0,2,7.787349
0.0,6,7.789792
0.0,12,7.794415
0.0,7,7.79706
0.0,10,7.800643
0.0,2,7.801506
1.0,20,7.808894
0.0,3,7.810019
0.0,3,7.811062
0.0,6,7.813103
0.0,5,7.814952
0.0,2,7.815649
0.0,9,7.818745
0.0,4,7.820614
0.0,3,7.82245
0.0,5,7.825177
0.0,9,7.828662
0.0,2,7.829534
0.0,5,7.831328
0.0,4,7.832788
0.0,9,7.836351
0.0,16,7.843141
0.0,10,7.846644
0.0,2,7.847342
0.0,5,7.849148
0.0,8,7.852458
0.0,10,7.855753
0.0,3,7.856966
0.0,3,7.858026
0.0,4,7.859332
0.0,2,7.86001
0.0,6,7.861973
0.0,15,7.867083
0.0,3,7.868199
0.0,6,7.870258
0.0,7,7.872845
0.0,6,7.874918
0.0,4,7.876236
0.0,10,7.879503
0.0,23,7.887436
0.0,6,7.889537
0.0,4,7.890937
0.0,15,7.89583
0.0,5,7.897507
0.0,9,7.900491
0.0,16,7.905731
0.0,2,7.906435
0.0,10,7.909713
0.0,9,7.912572
0.0,7,7.915035
0.0,2,7.915728
0.0,2,7.916426
0.0,34,7.928559
0.0,5,7.930248
0.0,6,7.932506
0.0,9,7.935361
0.0,4,7.936778
0.0,8,7.93948
0.0,5,7.941119
0.0,6,7.943095
0.0,4,7.944523
0.0,2,7.945237
0.0,3,7.946205
0.0,12,7.950136
0.0,6,7.952086
0.0,21,7.959118
0.0,19,7.965399
0.0,24,7.974229
0.0,13,7.978474
0.0,7,7.980814
0.0,5,7.982879
0.0,12,7.986875
0.0,4,7.98821
0.0,16,7.994132
1.0,7,7.996547
0.0,3,7.997655
0.0,5,7.999327
0.0,20,8.005949
0.0,25,8.014463
0.0,21,8.022584
0.0,21,8.032813
0.0,9,8.036036
0.0,5,8.037722
0.0,11,8.041509
0.0,5,8.043182
0.0,4,8.044491
0.0,16,8.049857
0.0,12,8.053714
0.0,2,8.054393
0.0,7,8.056835
0.0,2,8.057511
0.0,5,8.059061
0.0,8,8.061791
0.0,7,8.064047
0.0,3,8.065155
0.0,2,8.065816
0.0,6,8.067668
0.0,9,8.070731
0.0,4,8.072445
0.0,5,8.074977
0.0,10,8.078239
0.0,7,8.080768
0.0,10,8.137473
0.0,10,8.140818
0.0,11,8.144517
0.0,5,8.146258
0.0,9,8.149279
0.0,9,8.152557
0.0,12,8.156438
0.0,2,8.157165
0.0,21,8.164223
0.0,3,8.165223
0.0,6,8.167802
0.0,19,8.175463
0.0,9,8.178557
0.0,6,8.180562
0.0,9,8.18392
0.0,4,8.185264
0.0,3,8.186258
0.0,5,8.187953
0.0,7,8.190224
0.0,4,8.191707
0.0,21,8.198957
0.0,9,8.201929
0.0,2,8.202633
0.0,25,8.21076
0.0,17,8.216604
0.0,9,8.219576
0.0,15,8.224827
0.0,4,8.226216
0.0,5,8.227827
0.0,5,8.229504
0.0,8,8.232236
0.0,5,8.234118
